time;sender_id;receiver_id;SelfOrOther;lEye_lEye.x;lEye_lEye.y;lEye_rEye.x;lEye_rEye.y;rEye_lEye.x;rEye_lEye.y;rEye_rEye.x;rEye_rEye.y;
71.27476;0;1;SelfAtOther;-0.2125854;0.9489441;1.460112;0.9423828;-0.3049927;0.9498291;1.410794;0.9431458;
71.27476;1;0;OtherAtSelf;-47.49774;-2.405012;-45.45819;-2.408061;-46.33884;-2.403352;-44.2562;-2.406152;
71.29156;0;1;SelfAtOther;-0.2127075;0.9490356;1.459984;0.9424744;-0.3051147;0.9498596;1.410673;0.9432068;
71.29156;1;0;OtherAtSelf;-47.49777;-2.405029;-45.45822;-2.408077;-46.33884;-2.403368;-44.2562;-2.406167;
71.3082;0;1;SelfAtOther;-0.2127075;0.9490051;1.459986;0.9424438;-0.3051147;0.9498596;1.41067;0.9432068;
71.3082;1;0;OtherAtSelf;-47.49774;-2.405033;-45.45819;-2.408082;-46.33884;-2.403378;-44.2562;-2.406177;
71.32527;0;1;SelfAtOther;-0.2127075;0.9490051;1.459989;0.9424438;-0.3051147;0.9498596;1.410674;0.9432068;
71.32527;1;0;OtherAtSelf;-47.49774;-2.40502;-45.45819;-2.408069;-46.33884;-2.403374;-44.2562;-2.406173;
71.34219;0;1;SelfAtOther;-0.2127075;0.9490051;1.459988;0.9424438;-0.3051147;0.9498596;1.410671;0.9432068;
71.34219;1;0;OtherAtSelf;-47.49774;-2.405017;-45.45819;-2.408067;-46.33881;-2.403369;-44.25616;-2.406168;
71.35815;0;1;SelfAtOther;0.8616062;0.8808594;2.534923;0.8742371;0.7843641;0.8819275;2.500482;0.8751831;
71.35815;1;0;OtherAtSelf;-47.47614;-2.404263;-45.43631;-2.407267;-46.31659;-2.40257;-44.23395;-2.405323;
71.37543;0;1;SelfAtOther;1.466986;0.808197;3.140676;0.8015137;1.411209;0.8093262;3.127442;0.8025208;
71.37543;1;0;OtherAtSelf;-47.46512;-2.403408;-45.42505;-2.406369;-46.30518;-2.401697;-44.2226;-2.404408;
71.39256;0;1;SelfAtOther;2.569159;0.5507202;4.243581;0.5438843;2.574391;0.5516052;4.290952;0.5446472;
71.39256;1;0;OtherAtSelf;-47.44247;-2.400321;-45.4021;-2.403146;-46.28183;-2.398483;-44.19928;-2.401057;
71.40888;0;1;SelfAtOther;3.618548;-9.281487;5.300801;-9.293525;5.150424;-9.285259;6.873459;-9.296921;
71.40888;1;0;OtherAtSelf;-46.47159;-2.212139;-44.42673;-2.207997;-45.13156;-2.201402;-43.04602;-2.197107;
71.42587;0;1;SelfAtOther;4.627666;-2.647904;6.315868;-2.655444;6.162814;-2.648969;7.890024;-2.656457;
71.42587;1;0;OtherAtSelf;-46.08972;-2.463509;-44.04749;-2.463374;-44.74289;-2.458428;-42.66168;-2.45812;
71.4425;0;1;SelfAtOther;6.133038;-2.053257;7.822526;-2.060458;7.667958;-2.054313;9.395182;-2.06149;
71.4425;1;0;OtherAtSelf;-44.66156;-1.476135;-42.62119;-1.476432;-43.3114;-1.47196;-41.23328;-1.472082;
71.45929;0;1;SelfAtOther;8.687642;-1.121789;10.39399;-1.126963;10.22246;-1.122462;11.96401;-1.127615;
71.45929;1;0;OtherAtSelf;-43.18616;-1.621804;-41.14868;-1.622082;-41.81769;-1.618912;-39.74503;-1.619066;
71.47595;0;1;SelfAtOther;10.85854;-0.7218411;12.58145;-0.7269462;12.39298;-0.72261;14.14853;-0.7277311;
71.47595;1;0;OtherAtSelf;-41.90631;-1.283777;-39.87253;-1.284487;-40.68762;-1.132245;-38.62119;-1.132816;
71.49273;0;1;SelfAtOther;14.58041;0.5568237;16.31967;0.5487671;16.11197;0.5567932;17.88052;0.5487366;
71.49273;1;0;OtherAtSelf;-39.91321;-0.4946709;-37.88809;-0.4956975;-38.67603;-0.4907481;-36.62164;-0.4915657;
71.50945;0;1;SelfAtOther;18.67615;1.599976;20.439;1.594177;20.20268;1.600861;21.99043;1.595032;
71.50945;1;0;OtherAtSelf;-38.38986;-0.1502098;-36.37808;-0.1513119;-36.96042;-0.1477474;-34.92371;-0.1486659;
71.52621;0;1;SelfAtOther;21.74432;2.461578;23.53245;2.45816;23.26372;2.463135;25.07222;2.459595;
71.52621;1;0;OtherAtSelf;-35.57721;0.23703;-33.5816;0.2359009;-34.12015;0.237793;-32.10416;0.2368774;
71.54279;0;1;SelfAtOther;28.16473;7.673767;29.98292;7.668823;29.66625;7.680664;31.49827;7.675385;
71.54279;1;0;OtherAtSelf;-32.18793;1.006226;-30.22449;1.004242;-30.69904;1.003662;-28.72171;1.002075;
71.56059;0;1;SelfAtOther;28.86902;7.561157;30.7244;7.558502;30.35989;7.566315;32.22356;7.563293;
71.56059;1;0;OtherAtSelf;-29.42688;1.815521;-27.48486;1.814148;-28.06256;1.81012;-26.11224;1.809143;
71.5762;0;1;SelfAtOther;28.52381;13.12326;30.40993;13.11246;29.48374;13.1723;31.37767;13.16119;
71.5762;1;0;OtherAtSelf;-23.34662;6.839233;-21.38611;6.838165;-21.78735;6.840393;-19.81894;6.839935;
71.59296;0;1;SelfAtOther;36.45567;12.30533;38.3883;12.28595;37.33811;12.37711;39.27244;12.35794;
71.59296;1;0;OtherAtSelf;-19.82034;8.850067;-17.87027;8.849915;-18.21356;8.864319;-16.2616;8.864502;
71.60978;0;1;SelfAtOther;39.09076;13.19742;41.02339;13.17819;39.93653;13.28333;41.86964;13.26428;
71.60978;1;0;OtherAtSelf;-20.311;11.27124;-18.37222;11.27115;-19.35736;11.28137;-17.41788;11.28159;
71.62632;0;1;SelfAtOther;40.68802;13.95416;42.67286;13.93536;41.51936;14.05099;43.49743;14.03253;
71.62632;1;0;OtherAtSelf;-23.10886;10.88004;-21.17853;10.87985;-22.08371;10.76645;-20.15991;10.76645;
71.64306;0;1;SelfAtOther;41.66036;15.10822;43.66038;15.08859;42.48801;15.21451;44.47832;15.19522;
71.64306;1;0;OtherAtSelf;-20.88913;12.00177;-18.96603;12.00177;-19.86276;11.85886;-17.9491;11.85904;
71.65985;0;1;SelfAtOther;42.41417;15.12769;44.42855;15.1087;43.24266;15.23529;45.24443;15.21671;
71.65985;1;0;OtherAtSelf;-18.89276;13.29062;-16.97595;13.29077;-18.0166;13.14624;-16.11215;13.14651;
71.67673;0;1;SelfAtOther;42.37003;15.30765;44.39526;15.28946;43.19905;15.41599;45.2094;15.39819;
71.67673;1;0;OtherAtSelf;-16.16049;15.8623;-14.24695;15.86258;-15.26459;15.89746;-13.36563;15.89777;
71.69312;0;1;SelfAtOther;43.02427;15.60098;45.06153;15.58469;43.85489;15.7132;45.87414;15.69733;
71.69312;1;0;OtherAtSelf;-15.12054;16.06006;-13.21152;16.06018;-14.03912;15.93561;-12.14783;15.93564;
71.71024;0;1;SelfAtOther;42.71437;15.3075;44.75549;15.29178;43.5457;15.41696;45.56787;15.40167;
71.71024;1;0;OtherAtSelf;-15.08957;16.2554;-13.18112;16.25543;-14.00479;16.13184;-12.11502;16.13174;
71.72682;0;1;SelfAtOther;43.51798;15.64514;45.56012;15.62976;44.35125;15.75827;46.37372;15.74332;
71.72682;1;0;OtherAtSelf;-14.76669;16.57452;-12.86221;16.57455;-13.68219;16.45038;-11.79712;16.45029;
71.74335;0;1;SelfAtOther;43.28966;15.54044;45.33198;15.52499;44.1232;15.65201;46.14574;15.63699;
71.74335;1;0;OtherAtSelf;-14.26962;16.08554;-12.36612;16.08557;-13.35364;16.1185;-11.46967;16.11838;
71.76006;0;1;SelfAtOther;43.43993;15.59317;45.48466;15.57831;44.27428;15.70523;46.29853;15.6908;
71.76006;1;0;OtherAtSelf;-13.13345;16.23959;-11.23105;16.23959;-12.04327;16.11224;-10.16113;16.11209;
71.77698;0;1;SelfAtOther;43.75831;15.79462;45.80427;15.78036;44.59389;15.90842;46.61875;15.89459;
71.77698;1;0;OtherAtSelf;-13.09842;16.08603;-11.1983;16.086;-12.00665;15.9584;-10.12741;15.95819;
71.79369;0;1;SelfAtOther;43.62097;15.78363;45.6671;15.76926;44.45748;15.89667;46.48247;15.88269;
71.79369;1;0;OtherAtSelf;-12.94269;16.08289;-11.04297;16.08286;-11.85678;16.11429;-9.977966;16.11411;
71.81055;0;1;SelfAtOther;43.6833;15.84436;45.72995;15.83023;44.52061;15.95776;46.54586;15.94403;
71.81055;1;0;OtherAtSelf;-13.04825;13.35086;-11.14932;13.35083;-11.4679;13.3848;-9.59021;13.38455;
71.82715;0;1;SelfAtOther;43.68544;15.74225;45.72821;15.72681;44.52332;15.8551;46.54556;15.84012;
71.82715;1;0;OtherAtSelf;-13.75351;13.34497;-11.85495;13.34491;-12.17682;13.38031;-10.29858;13.38007;
71.84327;0;1;SelfAtOther;43.7561;15.89832;45.79876;15.88281;44.59454;16.01199;46.61661;15.99695;
71.84327;1;0;OtherAtSelf;-11.66144;13.34299;-9.763672;13.34296;-10.08401;13.37689;-8.206635;13.37665;
71.8604;0;1;SelfAtOther;44.179;15.92371;46.22253;15.90851;45.01867;16.03815;47.04114;16.02341;
71.8604;1;0;OtherAtSelf;-11.45477;13.50763;-9.559387;13.50757;-9.876312;13.54129;-8.001801;13.54102;
71.8771;0;1;SelfAtOther;44.38733;15.96292;46.43082;15.94772;45.22816;16.07767;47.25043;16.06293;
71.8771;1;0;OtherAtSelf;-11.28598;13.5069;-9.392578;13.50684;-9.707489;13.54037;-7.835114;13.54007;
71.89357;0;1;SelfAtOther;44.60729;15.83502;46.6518;15.82028;45.44876;15.94919;47.47166;15.93491;
71.89357;1;0;OtherAtSelf;-10.62589;13.67212;-8.734283;13.67206;-9.065338;13.69089;-7.19516;13.69055;
71.91048;0;1;SelfAtOther;44.83787;15.95581;46.88291;15.94135;45.68012;16.07101;47.70317;16.05698;
71.91048;1;0;OtherAtSelf;-10.28522;13.83698;-8.395844;13.83688;-8.724182;13.8558;-6.856598;13.85544;
71.92725;0;1;SelfAtOther;45.05022;15.98984;47.09697;15.97604;45.89411;16.10516;47.91827;16.09183;
71.92725;1;0;OtherAtSelf;-9.935394;13.67825;-8.048004;13.67816;-8.534973;13.6954;-6.670013;13.69507;
71.94368;0;1;SelfAtOther;45.09005;16.0437;47.13773;16.03018;45.93522;16.15894;47.95998;16.14584;
71.94368;1;0;OtherAtSelf;-9.624268;13.82349;-7.738159;13.82339;-8.203735;13.85193;-6.340363;13.85162;
71.96095;0;1;SelfAtOther;45.04998;16.10455;47.09685;16.08737;45.89602;16.21979;47.91968;16.20313;
71.96095;1;0;OtherAtSelf;-9.462158;13.98816;-7.576874;13.98804;-7.878693;14.02283;-6.016388;14.0224;
71.97752;0;1;SelfAtOther;45.27894;15.98074;47.32748;15.96439;46.12617;16.09549;48.15097;16.07965;
71.97752;1;0;OtherAtSelf;-9.282135;14.15103;-7.398102;14.15091;-7.697144;14.18451;-5.836639;14.18408;
71.99389;0;1;SelfAtOther;45.25705;15.96735;47.30529;15.95093;46.10404;16.082;48.12852;16.06613;
71.99389;1;0;OtherAtSelf;-9.284912;14.15826;-7.401581;14.15805;-7.862823;14.19128;-6.003052;14.19077;
72.01031;0;1;SelfAtOther;45.33232;15.95273;47.38134;15.93671;46.17963;16.06735;48.20459;16.05185;
72.01031;1;0;OtherAtSelf;-8.953186;14.16055;-7.070465;14.16034;-7.546204;14.02182;-5.687317;14.02127;
72.02711;0;1;SelfAtOther;45.57401;15.91885;47.62389;15.9032;46.42224;16.03351;48.44774;16.01837;
72.02711;1;0;OtherAtSelf;-8.774902;14.16025;-6.893524;14.16006;-7.367188;14.02118;-5.509979;14.02066;
72.04418;0;1;SelfAtOther;45.39415;15.93097;47.44407;15.91525;46.24174;16.04529;48.2673;16.03009;
72.04418;1;0;OtherAtSelf;-8.778687;14.16022;-6.897217;14.16003;-7.370972;14.02115;-5.513641;14.02063;
72.06052;0;1;SelfAtOther;45.55419;15.91013;47.60409;15.89447;46.40239;16.02451;48.42786;16.00937;
72.06052;1;0;OtherAtSelf;-8.936249;14.15897;-7.055511;14.15878;-7.369751;14.18011;-5.513214;14.1796;
72.0772;0;1;SelfAtOther;45.46811;15.91595;47.51875;15.90063;46.31602;16.03021;48.34203;16.01538;
72.0772;1;0;OtherAtSelf;-8.608673;14.16101;-6.727814;14.1608;-7.041382;14.18182;-5.184937;14.18127;
72.09454;0;1;SelfAtOther;45.47855;15.91574;47.52993;15.90079;46.32645;16.03;48.35299;16.01553;
72.09454;1;0;OtherAtSelf;-8.598145;14.16135;-6.717316;14.16113;-7.030243;14.18161;-5.174042;14.18106;
72.11084;0;1;SelfAtOther;45.47549;15.91574;47.52685;15.90079;46.3234;16.03;48.34993;16.01553;
72.11084;1;0;OtherAtSelf;-8.763947;14.16046;-6.883087;14.16025;-7.196106;14.18063;-5.339844;14.18011;
72.12793;0;1;SelfAtOther;45.63205;15.89471;47.68338;15.87979;46.48065;16.00906;48.50709;15.99463;
72.12793;1;0;OtherAtSelf;-8.762939;14.16061;-6.882751;14.1604;-7.19516;14.18082;-5.33963;14.18027;
72.14439;0;1;SelfAtOther;45.54177;15.90082;47.59312;15.88589;46.39003;16.01498;48.4165;16.00052;
72.14439;1;0;OtherAtSelf;-8.764862;14.16061;-6.884613;14.1604;-7.197021;14.18079;-5.341461;14.18027;
72.16139;0;1;SelfAtOther;45.70959;15.71823;47.76106;15.70343;46.55772;15.83179;48.58425;15.81747;
72.16139;1;0;OtherAtSelf;-8.597504;14.16547;-6.717804;14.16519;-7.02948;14.18576;-5.17453;14.18518;
72.17833;0;1;SelfAtOther;45.97677;15.44672;48.02845;15.43216;46.82402;15.55939;48.85063;15.54532;
72.17833;1;0;OtherAtSelf;-8.587006;14.17175;-6.708466;14.17145;-7.181488;14.19116;-5.32782;14.19052;
72.19485;0;1;SelfAtOther;45.99639;15.45212;48.04804;15.43756;46.84223;15.565;48.86878;15.55096;
72.19485;1;0;OtherAtSelf;-8.420471;13.85437;-6.54248;13.85403;-6.851654;13.87491;-4.998596;13.87424;
72.21162;0;1;SelfAtOther;45.94217;15.3851;47.99472;15.37088;46.78671;15.49759;48.81395;15.48386;
72.21162;1;0;OtherAtSelf;-8.099731;13.52759;-6.221558;13.52725;-6.510437;13.55756;-4.65741;13.55688;
72.22817;0;1;SelfAtOther;46.15615;14.96811;48.21009;14.9545;46.99948;15.07874;49.02782;15.06558;
72.22817;1;0;OtherAtSelf;-8.0867;13.68784;-6.20874;13.68747;-6.496307;13.71701;-4.643738;13.71631;
72.2449;0;1;SelfAtOther;46.11749;15.07343;48.17123;15.05981;46.95879;15.18491;48.98696;15.17178;
72.2449;1;0;OtherAtSelf;-8.250885;13.52859;-6.372925;13.52823;-6.660645;13.55795;-4.808105;13.55725;
72.26159;0;1;SelfAtOther;46.45571;14.96097;48.50975;14.94751;47.2978;15.07227;49.32614;15.05927;
72.26159;1;0;OtherAtSelf;-8.241425;13.36526;-6.364716;13.36496;-6.650726;13.39444;-4.799561;13.3938;
72.27827;0;1;SelfAtOther;46.28791;15.06091;48.34192;15.04736;47.12896;15.17255;49.15728;15.15945;
72.27827;1;0;OtherAtSelf;-8.077637;13.04517;-6.200897;13.04486;-6.505554;13.06387;-4.654327;13.06326;
72.29513;0;1;SelfAtOther;46.47631;14.71823;48.53172;14.70514;47.31753;14.82791;49.34695;14.81528;
72.29513;1;0;OtherAtSelf;-8.064819;13.20074;-6.188354;13.2005;-6.653961;13.21768;-4.803314;13.21713;
72.312;0;1;SelfAtOther;46.41862;14.73706;48.47409;14.72409;47.25837;14.84692;49.28787;14.83435;
72.312;1;0;OtherAtSelf;-7.580414;13.04199;-5.703827;13.04178;-6.169037;13.05902;-4.318268;13.05847;
72.32851;0;1;SelfAtOther;46.6144;14.47314;48.67007;14.46036;47.4537;14.58188;49.48333;14.56952;
72.32851;1;0;OtherAtSelf;-7.724518;12.72876;-5.848602;12.72845;-6.150482;12.74677;-4.300446;12.74615;
72.34532;0;1;SelfAtOther;46.56573;14.49347;48.6235;14.48474;47.40388;14.60226;49.43541;14.59384;
72.34532;1;0;OtherAtSelf;-7.882996;12.88159;-6.006836;12.88135;-6.308289;12.89304;-4.458252;12.89258;
72.36178;0;1;SelfAtOther;46.59296;14.24634;48.65078;14.23788;47.43005;14.35397;49.46164;14.34579;
72.36178;1;0;OtherAtSelf;-7.572723;12.56412;-5.696411;12.56378;-5.979706;12.58484;-4.129547;12.58426;
72.37888;0;1;SelfAtOther;46.63819;14.09491;48.6965;14.08649;47.47426;14.20169;49.50631;14.19354;
72.37888;1;0;OtherAtSelf;-7.71286;12.56708;-5.836304;12.5668;-6.137177;12.57852;-4.286774;12.578;
72.39533;0;1;SelfAtOther;46.65435;14.27063;48.71242;14.26215;47.48964;14.37875;49.52147;14.37057;
72.39533;1;0;OtherAtSelf;-7.728394;12.23846;-5.85199;12.23819;-6.135315;12.25909;-4.285034;12.25861;
72.41246;0;1;SelfAtOther;46.66533;14.1091;48.72387;14.10065;47.50066;14.21603;49.53296;14.20786;
72.41246;1;0;OtherAtSelf;-7.72467;12.07352;-5.847961;12.0733;-6.131256;12.09393;-4.280701;12.09351;
72.42863;0;1;SelfAtOther;46.68559;14.03442;48.74446;14.026;47.52053;14.14087;49.55314;14.13275;
72.42863;1;0;OtherAtSelf;-7.727173;12.2276;-5.850342;12.22745;-6.133575;12.24777;-4.282898;12.24741;
72.44546;0;1;SelfAtOther;46.71407;13.78201;48.77291;13.77386;47.54813;13.88715;49.5807;13.8793;
72.44546;1;0;OtherAtSelf;-7.722198;12.07932;-5.845337;12.07904;-6.12854;12.09955;-4.277863;12.09906;
72.46233;0;1;SelfAtOther;46.73084;13.9613;48.78965;13.953;47.56422;14.06772;49.59677;14.05972;
72.46233;1;0;OtherAtSelf;-7.72049;11.91437;-5.843689;11.91415;-6.126923;11.93463;-4.276276;11.9342;
72.47926;0;1;SelfAtOther;46.74195;13.79694;48.80114;13.78873;47.57539;13.90216;49.60831;13.89423;
72.47926;1;0;OtherAtSelf;-7.716522;11.75238;-5.839508;11.7522;-6.122375;11.77249;-4.271576;11.77213;
72.49556;0;1;SelfAtOther;46.75977;13.71606;48.81901;13.70792;47.59269;13.82098;49.62566;13.81311;
72.49556;1;0;OtherAtSelf;-7.713165;11.59497;-5.836121;11.59476;-6.119293;11.61502;-4.268433;11.61462;
72.51266;0;1;SelfAtOther;46.7891;13.47141;48.84887;13.46332;47.62173;13.57465;49.6552;13.56683;
72.51266;1;0;OtherAtSelf;-7.717529;11.90964;-5.840179;11.90948;-6.123199;11.92944;-4.272095;11.92908;
72.52906;0;1;SelfAtOther;46.80224;13.64612;48.86169;13.63806;47.63398;13.75079;49.66713;13.74304;
72.52906;1;0;OtherAtSelf;-7.715302;11.75192;-5.838226;11.75177;-6.121277;11.77173;-4.270386;11.77136;
72.5459;0;1;SelfAtOther;46.81273;13.4772;48.87239;13.46921;47.64449;13.58075;49.67785;13.573;
72.5459;1;0;OtherAtSelf;-8.212982;13.35245;-6.335724;13.35226;-6.943359;13.37128;-5.092285;13.37091;
72.56213;0;1;SelfAtOther;46.84343;13.57214;48.9051;13.56488;47.67507;13.67618;49.70981;13.66916;
72.56213;1;0;OtherAtSelf;-8.197144;13.66101;-6.319763;13.66095;-6.926178;13.67816;-5.075653;13.67792;
72.57921;0;1;SelfAtOther;46.85279;13.39825;48.9144;13.3912;47.68421;13.50134;49.71888;13.49451;
72.57921;1;0;OtherAtSelf;-8.193085;13.5098;-6.315735;13.50961;-6.921936;13.52707;-5.071442;13.52673;
72.59604;0;1;SelfAtOther;46.85918;13.48889;48.92081;13.48175;47.69035;13.59259;49.72505;13.58566;
72.59604;1;0;OtherAtSelf;-8.19696;13.66534;-6.319611;13.66522;-6.922424;13.52319;-5.07193;13.52292;
72.6127;0;1;SelfAtOther;46.85875;13.48743;48.9203;13.48035;47.68983;13.59116;49.72445;13.58429;
72.6127;1;0;OtherAtSelf;-8.190308;13.34872;-6.313019;13.3486;-6.919067;13.36612;-5.068604;13.36578;
72.62976;0;1;SelfAtOther;46.88028;13.14618;48.94213;13.13922;47.71137;13.24771;49.74628;13.241;
72.62976;1;0;OtherAtSelf;-8.191345;13.51382;-6.313843;13.51361;-6.919952;13.5311;-5.069305;13.53073;
72.64626;0;1;SelfAtOther;46.89087;13.32318;48.95251;13.31619;47.72114;13.42606;49.75584;13.41931;
72.64626;1;0;OtherAtSelf;-8.192474;13.51254;-6.315125;13.51236;-6.921295;13.52985;-5.070801;13.52948;
72.66273;0;1;SelfAtOther;47.55317;12.73477;49.61506;12.72821;48.38663;12.83447;50.42133;12.82819;
72.66273;1;0;OtherAtSelf;-8.165405;13.20621;-6.290833;13.2059;-6.890137;13.06448;-5.042694;13.06396;
72.67967;0;1;SelfAtOther;48.62994;12.51703;50.69222;12.51059;49.46899;12.61569;51.50352;12.6095;
72.67967;1;0;OtherAtSelf;-8.130341;13.04001;-6.262329;13.03973;-6.85437;12.89822;-5.014008;12.8978;
72.69637;0;1;SelfAtOther;49.20706;12.38919;51.26934;12.38287;50.05113;12.48651;52.08514;12.48047;
72.69637;1;0;OtherAtSelf;-8.115692;13.35941;-6.254395;13.35913;-6.84375;13.37659;-5.01062;13.3761;
72.71302;0;1;SelfAtOther;49.59777;12.18198;51.65998;12.17596;50.44698;12.2771;52.48043;12.2713;
72.71302;1;0;OtherAtSelf;-7.134277;12.88568;-5.279175;12.88528;-5.858276;12.74216;-4.03186;12.74158;
72.72997;0;1;SelfAtOther;50.52951;11.89816;52.59279;11.8924;51.38992;11.9899;53.42352;11.98438;
72.72997;1;0;OtherAtSelf;-5.479431;12.87814;-3.633423;12.87784;-4.205017;12.8912;-2.38858;12.89069;
72.74606;0;1;SelfAtOther;50.87025;11.31064;52.93594;11.30621;51.74086;11.39615;53.77539;11.39191;
72.74606;1;0;OtherAtSelf;-4.420715;12.89584;-2.582703;12.89542;-3.180206;12.89542;-1.373291;12.89481;
72.76318;0;1;SelfAtOther;51.17837;11.03018;53.24465;11.02347;52.06295;11.11111;54.09669;11.10471;
72.76318;1;0;OtherAtSelf;-3.560455;12.90298;-1.730774;12.90247;-2.318573;12.90851;-0.5213623;12.90771;
72.77998;0;1;SelfAtOther;52.20744;9.91925;54.27493;9.913849;53.14187;9.985779;55.17495;9.980621;
72.77998;1;0;OtherAtSelf;-1.861786;12.75641;-0.05041504;12.75562;-0.6000977;12.76569;1.176924;12.76462;
72.79646;0;1;SelfAtOther;51.11251;10.02383;53.18135;10.0192;52.04246;10.08911;54.07581;10.08469;
72.79646;1;0;OtherAtSelf;-0.8521729;12.12207;0.9548625;12.12125;1.057401;12.13208;2.828993;12.13095;
72.81286;0;1;SelfAtOther;51.37171;9.822723;53.44291;9.822998;52.30245;9.886169;54.33654;9.886475;
72.81286;1;0;OtherAtSelf;1.109167;11.48026;2.912127;11.47952;2.231116;11.47903;3.996942;11.47821;
72.82984;0;1;SelfAtOther;51.40976;9.646545;53.48158;9.647339;52.34068;9.708405;54.37458;9.709198;
72.82984;1;0;OtherAtSelf;1.005289;11.4715;2.80558;11.47086;2.272512;11.47153;4.034879;11.47086;
72.84689;0;1;SelfAtOther;51.11349;9.845123;53.18534;9.845947;52.04342;9.907745;54.07723;9.908539;
72.84689;1;0;OtherAtSelf;1.453817;11.30881;3.254466;11.30829;2.576217;11.30588;4.338803;11.3053;
72.86279;0;1;SelfAtOther;51.12709;9.849823;53.19911;9.85083;52.05711;9.912231;54.0907;9.913239;
72.86279;1;0;OtherAtSelf;1.466036;11.14215;3.26674;11.14175;2.749472;11.13858;4.511733;11.13815;
72.88007;0;1;SelfAtOther;51.41648;9.821869;53.48856;9.822876;52.34766;9.884033;54.38102;9.88501;
72.88007;1;0;OtherAtSelf;1.171132;11.45071;2.970216;11.45047;2.277267;11.44937;4.037614;11.44913;
72.89642;0;1;SelfAtOther;51.22437;9.829407;53.29638;9.830566;52.15513;9.891571;54.18844;9.89267;
72.89642;1;0;OtherAtSelf;1.158179;11.4552;2.957446;11.45486;2.264264;11.45386;4.024823;11.45352;
72.91355;0;1;SelfAtOther;51.52623;9.62558;53.59821;9.626862;52.4583;9.686676;54.49147;9.687897;
72.91355;1;0;OtherAtSelf;1.635571;11.4624;3.432983;11.46201;2.757722;11.4584;4.516302;11.45798;
72.93056;0;1;SelfAtOther;51.34868;9.726898;53.42062;9.728302;52.27983;9.7883;54.31276;9.789703;
72.93056;1;0;OtherAtSelf;1.80501;11.46054;3.602346;11.46014;2.92705;11.45639;4.685359;11.45599;
72.94695;0;1;SelfAtOther;51.49162;9.710144;53.56351;9.711578;52.4233;9.771515;54.45613;9.772919;
72.94695;1;0;OtherAtSelf;1.327032;11.46069;3.123464;11.46033;2.610054;11.4566;4.367404;11.45621;
72.9638;0;1;SelfAtOther;51.85357;9.322968;53.92551;9.324646;52.7875;9.382172;54.82021;9.383789;
72.9638;1;0;OtherAtSelf;1.817915;11.15109;3.61164;11.15054;3.10121;11.14658;4.855672;11.146;
72.98055;0;1;SelfAtOther;52.31313;9.094391;54.38425;9.092926;53.24969;9.151947;55.28107;9.150604;
72.98055;1;0;OtherAtSelf;1.685569;11.31079;3.474519;11.31021;2.807772;11.31174;4.556992;11.31104;
72.9966;0;1;SelfAtOther;52.52564;9.209625;54.59652;9.20816;53.46399;9.267395;55.49489;9.266022;
72.9966;1;0;OtherAtSelf;1.851008;11.31039;3.635425;11.30981;3.133901;11.31128;4.878341;11.31061;
73.0138;0;1;SelfAtOther;53.34563;8.878479;55.41629;8.877258;54.29128;8.933685;56.32142;8.932526;
73.0138;1;0;OtherAtSelf;2.530325;10.83865;4.3056;10.83795;3.798049;10.8421;5.5328;10.84125;
73.03072;0;1;SelfAtOther;58.15516;4.857452;60.22031;4.858429;59.40229;4.870605;61.42078;4.871613;
73.03072;1;0;OtherAtSelf;3.819635;10.73813;5.477223;10.73608;5.096961;10.73624;6.707873;10.73395;
73.04743;0;1;SelfAtOther;49.00615;6.366608;51.07479;6.36618;50.23576;6.37912;52.25717;6.378784;
73.04743;1;0;OtherAtSelf;5.729941;10.71176;7.3848;10.71045;7.010026;10.7067;8.617652;10.70523;
73.06413;0;1;SelfAtOther;50.27141;6.331177;52.33787;6.332153;51.48204;6.344238;53.49971;6.345245;
73.06413;1;0;OtherAtSelf;7.579177;10.7261;9.220229;10.72464;8.85616;10.71658;10.4484;10.71503;
73.08112;0;1;SelfAtOther;51.085;6.307983;53.14921;6.31012;52.27821;6.321533;54.29232;6.323608;
73.08112;1;0;OtherAtSelf;9.085411;10.58383;10.71398;10.58224;10.19825;10.57034;11.77669;10.5687;
73.09765;0;1;SelfAtOther;52.18193;6.277191;54.24286;6.276917;53.35632;6.291168;55.36584;6.290985;
73.09765;1;0;OtherAtSelf;11.39258;10.43991;13.00741;10.43826;12.6651;10.58609;14.2285;10.58426;
73.11416;0;1;SelfAtOther;52.90173;6.256104;54.95889;6.257111;54.05924;6.270416;56.06362;6.271423;
73.11416;1;0;OtherAtSelf;12.91686;10.61783;14.51933;10.61609;14.18143;10.60135;15.73109;10.59949;
73.13071;0;1;SelfAtOther;53.72149;6.229431;55.77421;6.231689;54.86289;6.244202;56.86154;6.246368;
73.13071;1;0;OtherAtSelf;15.25099;11.2724;16.84151;11.27048;16.33093;11.27142;17.86733;11.26947;
73.14762;0;1;SelfAtOther;53.95605;6.223053;56.00338;6.223267;55.0865;6.237915;57.07862;6.23819;
73.14762;1;0;OtherAtSelf;16.24524;11.29907;17.82781;11.29712;17.32026;11.29993;18.8476;11.29779;
73.1654;0;1;SelfAtOther;54.123;6.217468;56.17026;6.217743;55.24639;6.232452;57.23828;6.232758;
73.1654;1;0;OtherAtSelf;16.90582;11.31833;18.48336;11.31631;17.99428;11.29776;19.51641;11.29559;
73.18081;0;1;SelfAtOther;53.84109;6.229492;55.88416;6.230652;54.9628;6.244324;56.94978;6.245453;
